"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2017-05-06,4,2017-06-03,0.505439722652724,0.01,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,0.593328137753818,0.025,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,0.78913115860654,0.05,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,0.91052989685274,0.1,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.01827610808453,0.15,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.04982434839475,0.2,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.08544818677045,0.25,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.14350485875442,0.3,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.18283169313551,0.35,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.24626373383589,0.4,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.27763060592735,0.45,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.31084241412501,0.5,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.35442725777509,0.55,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.39631388637493,0.6,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.47163933342271,0.65,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.54271010104152,0.7,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.61499991687161,0.75,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.70366615269795,0.8,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.82938982643641,0.85,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,1.97502198741149,0.9,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,2.20636607197314,0.95,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,2.27725671104545,0.975,"ili perc","quantile","nat"
"US National",2017-05-06,4,2017-06-03,2.42737372938,0.99,"ili perc","quantile","nat"
