"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2017-03-25,4,2017-04-22,1.47476431461947,0.01,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,1.63423386686234,0.025,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,1.71928419167682,0.05,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,1.98409482787831,0.1,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.05114571574854,0.15,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.12386941849886,0.2,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.23210648851966,0.25,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.40704199665542,0.3,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.55806049196652,0.35,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.66020928374867,0.4,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.78460448632777,0.45,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.86726156669525,0.5,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.92045459354577,0.55,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.96329875208262,0.6,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,2.99092102072265,0.65,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,3.14167614589474,0.7,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,3.32461729276994,0.75,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,3.46453416406441,0.8,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,3.68503191051893,0.85,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,3.89963985551516,0.9,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,4.09151123915504,0.95,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,4.21188229276413,0.975,"ili perc","quantile","nat"
"US National",2017-03-25,4,2017-04-22,4.31667817393718,0.99,"ili perc","quantile","nat"
