"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-04-09,4,2016-05-07,0.491577010007042,0.01,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,0.680932261510576,0.025,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,0.85842026373589,0.05,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,0.957078940027237,0.1,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.04165512534264,0.15,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.20246817801475,0.2,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.28387026241155,0.25,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.35673865072826,0.3,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.41110015663683,0.35,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.48013405550398,0.4,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.50063306979799,0.45,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.54391076877108,0.5,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.62656998618909,0.55,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.66198195955313,0.6,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.70694002268418,0.65,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.75454109054096,0.7,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,1.90046845567043,0.75,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,2.0215788203745,0.8,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,2.11678029878679,0.85,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,2.31857200468846,0.9,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,2.51018034031864,0.95,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,2.64011673826987,0.975,"ili perc","quantile","nat"
"US National",2016-04-09,4,2016-05-07,2.70302968345849,0.99,"ili perc","quantile","nat"
