"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-04-23,4,2016-05-21,0.774710375472122,0.01,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,0.843729672398501,0.025,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.11768688385404,0.05,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.27943721423159,0.1,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.37092226747302,0.15,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.44112581200528,0.2,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.49099494080808,0.25,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.56985805657573,0.3,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.59510634735163,0.35,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.64745847622352,0.4,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.71905318580834,0.45,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.75920253280677,0.5,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.87354568655732,0.55,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,1.9525373483556,0.6,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.04308258816805,0.65,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.12395755878202,0.7,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.18914321612024,0.75,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.25096469213696,0.8,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.45533180161805,0.85,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.61081904227576,0.9,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.73628303646542,0.95,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,2.96766581631922,0.975,"ili perc","quantile","nat"
"US National",2016-04-23,4,2016-05-21,3.2775558894297,0.99,"ili perc","quantile","nat"
