"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2015-12-12,4,2016-01-09,0.84365192383392,0.01,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,0.985711881512109,0.025,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.1129724198076,0.05,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.3782103379038,0.1,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.49152478490058,0.15,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.53430899256609,0.2,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.59436232072256,0.25,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.70894862325843,0.3,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.77996451472178,0.35,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.82591561924077,0.4,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.89196987343779,0.45,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,1.98510900598992,0.5,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.11814357798365,0.55,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.16028890892951,0.6,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.22918811236209,0.65,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.31761118504999,0.7,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.42122458072565,0.75,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.5281798662746,0.8,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.61599362187471,0.85,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.65329098778762,0.9,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,2.87310446498849,0.95,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,3.03330849206835,0.975,"ili perc","quantile","nat"
"US National",2015-12-12,4,2016-01-09,3.1562040081757,0.99,"ili perc","quantile","nat"
