"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-03-26,4,2016-04-23,0.911617597261226,0.01,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.10448288341267,0.025,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.43376970225363,0.05,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.53094164285486,0.1,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.67816607052839,0.15,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.76058844934159,0.2,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.86525376321241,0.25,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.94819452923264,0.3,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,1.98446605360938,0.35,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.07742732476307,0.4,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.17184528487225,0.45,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.32801801008338,0.5,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.41257638066697,0.55,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.54156522724536,0.6,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.59865916544474,0.65,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.68774193235433,0.7,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.7787339805059,0.75,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,2.88930717537759,0.8,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,3.04506336134049,0.85,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,3.29614111132411,0.9,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,3.71537700678566,0.95,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,4.22613037271399,0.975,"ili perc","quantile","nat"
"US National",2016-03-26,4,2016-04-23,4.95276735053932,0.99,"ili perc","quantile","nat"
