"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2017-02-04,4,2017-03-04,3.08375310818852,0.01,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,3.28599788419396,0.025,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,3.53524621296436,0.05,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,3.76415881636614,0.1,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,4.08713953463548,0.15,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,4.21519188440942,0.2,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,4.46077254624113,0.25,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,4.69374639415775,0.3,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,4.82898083050803,0.35,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,4.97010773473437,0.4,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,5.08606934785874,0.45,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,5.30867259949056,0.5,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,5.5392807519062,0.55,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,5.61922670560027,0.6,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,5.77559654475994,0.65,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,6.14558983805231,0.7,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,6.45270661501362,0.75,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,6.71703938193852,0.8,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,6.8409438112178,0.85,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,7.17604918388826,0.9,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,8.11835833236585,0.95,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,8.55002947637059,0.975,"ili perc","quantile","nat"
"US National",2017-02-04,4,2017-03-04,9.43314150235593,0.99,"ili perc","quantile","nat"
