"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-02-27,4,2016-03-26,1.62195781215107,0.01,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,1.83824295962433,0.025,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,1.94649391547361,0.05,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.05600138723059,0.1,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.18156814816753,0.15,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.32385444546932,0.2,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.39709401092377,0.25,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.49550356859555,0.3,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.6197160124533,0.35,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.70687851246179,0.4,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.85387118907743,0.45,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,2.90735132183117,0.5,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.10915225568648,0.55,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.29502779410296,0.6,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.41142918830568,0.65,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.49039340120523,0.7,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.61375974079619,0.75,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.72136635325395,0.8,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,3.84232316725157,0.85,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,4.23691485228933,0.9,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,5.0052583748425,0.95,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,6.21809180088276,0.975,"ili perc","quantile","nat"
"US National",2016-02-27,4,2016-03-26,6.69226697088207,0.99,"ili perc","quantile","nat"
