"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2015-10-17,4,2015-11-14,0.667491821214205,0.01,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,0.706848384277008,0.025,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,0.749409861791754,0.05,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,0.87713893583911,0.1,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,0.944133248503207,0.15,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.03826193374448,0.2,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.07793872878043,0.25,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.13506795298141,0.3,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.20139717928491,0.35,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.27631520227515,0.4,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.33566443070738,0.45,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.41504105669284,0.5,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.46144590791896,0.55,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.523352098678,0.6,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.55193075342429,0.65,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.61884387853642,0.7,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.67742499772371,0.75,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.76548073737656,0.8,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.81366196196663,0.85,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,1.98274471127694,0.9,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,2.17512764444469,0.95,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,2.24405081770394,0.975,"ili perc","quantile","nat"
"US National",2015-10-17,4,2015-11-14,2.6432306654487,0.99,"ili perc","quantile","nat"
