"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type","region"
"US National",2016-12-03,4,2016-12-31,0.912180574556142,0.01,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.03278397176972,0.025,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.14296280866891,0.05,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.29939859105922,0.1,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.39269871374218,0.15,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.43968651175899,0.2,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.50519153462719,0.25,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.58841950706002,0.3,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.64440407317571,0.35,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.72293674099825,0.4,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.7856784837719,0.45,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.83505432461438,0.5,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,1.96008916625956,0.55,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.05210600467067,0.6,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.12532282223094,0.65,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.15751638378514,0.7,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.21397188916827,0.75,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.29739693501008,0.8,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.37882280719246,0.85,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.48306293931844,0.9,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.71485031491792,0.95,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,2.93592900580843,0.975,"ili perc","quantile","nat"
"US National",2016-12-03,4,2016-12-31,3.07733549285215,0.99,"ili perc","quantile","nat"
