"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.01,1.50857555566165
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.025,1.61448090272428
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.05,1.69303563141799
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.1,1.85743148393393
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.15,1.91399027461099
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.2,1.94036762411084
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.25,1.97420934775091
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.3,1.99121862436574
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.35,2.00205305900507
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.4,2.0320914349354
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.45,2.08510837027831
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.5,2.11121761409862
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.55,2.15259354233487
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.6,2.17963541691743
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.65,2.21714574508843
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.7,2.2623281264676
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.75,2.2873958917506
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.8,2.31664724603745
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.85,2.36055109015079
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.9,2.41509115542193
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.95,2.53995990685824
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.975,2.60379344074209
"HHS Region 1","ili perc",1,2018-03-17,"quantile",0.99,2.65278878999475
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.01,1.21015950866769
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.025,1.28747144376306
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.05,1.32906816083291
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.1,1.48046856100516
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.15,1.53215620320367
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.2,1.60013228510954
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.25,1.62098831194613
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.3,1.64622463849327
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.35,1.68860975232442
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.4,1.72884249430296
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.45,1.76446789156221
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.5,1.81569784868518
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.55,1.84019952259797
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.6,1.86951486239381
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.65,1.89821010903819
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.7,1.92245196298907
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.75,1.94875978734573
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.8,1.99291595694688
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.85,2.05247613121855
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.9,2.18472998679205
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.95,2.31891704080823
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.975,2.39044487389611
"HHS Region 1","ili perc",2,2018-03-24,"quantile",0.99,2.47541331012362
"HHS Region 1","ili perc",3,2018-03-31,"quantile",0.01,0.912838749371473
"HHS Region 1","ili perc",3,2018-03-31,"quantile",0.025,0.997834753090927
"HHS Region 1","ili perc",3,2018-03-31,"quantile",0.05,1.14007279735836
"HHS Region 1","ili perc",3,2018-03-31,"quantile",0.1,1.27492816240185
"HHS Region 1","ili perc",3,2018-03-31,"quantile",0.15,1.33744960080794
