"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.01,1.33564959412165
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.025,1.39780751781075
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.05,1.43367853066901
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.1,1.53476870800117
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.15,1.56886253496631
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.2,1.61406671757484
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.25,1.63770988517449
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.3,1.67796282521333
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.35,1.71017117336162
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.4,1.74591141608166
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.45,1.77182142508832
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.5,1.79105308369226
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.55,1.81301056197565
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.6,1.83468212176909
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.65,1.86038596075345
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.7,1.88871054708183
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.75,1.94102004371752
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.8,1.95774827130275
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.85,1.98632223391954
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.9,2.02094812876147
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.95,2.07987377496503
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.975,2.13413790457857
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.99,2.21368653994402
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.01,0.879620193738294
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.025,0.976873254529525
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.05,1.05259811239072
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.1,1.11545662343616
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.15,1.20862069038625
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.2,1.25016574987035
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.25,1.2839863671387
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.3,1.31244058259109
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.35,1.35589829628415
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.4,1.3828019296153
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.45,1.40840012491232
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.5,1.44300070349424
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.55,1.4612907521689
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.6,1.49741263146075
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.65,1.56165716591867
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.7,1.62984180194782
