"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.01,2.65179899727388
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.025,2.77282145837419
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.05,2.92333742546793
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.1,3.06763450284387
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.15,3.17907431045588
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.2,3.27268418576667
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.25,3.31632032174973
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.3,3.35237087884019
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.35,3.39990189559903
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.4,3.41911833490677
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.45,3.45437909031055
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.5,3.50885281623092
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.55,3.52337115703761
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.6,3.56513121113675
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.65,3.62156929177407
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.7,3.71237452972329
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.75,3.74737214914885
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.8,3.81105026551877
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.85,3.97401681788558
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.9,4.15928641896664
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.95,4.19153328549277
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.975,4.23386400316311
"HHS Region 1","ili perc",1,2019-02-09,"quantile",0.99,4.452056707422
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.01,2.39737495033832
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.025,2.42833707232714
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.05,2.48957956813962
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.1,2.74096817236363
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.15,2.85454830877098
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.2,3.0001814244296
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.25,3.05163608000651
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.3,3.11278483470923
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.35,3.16077935515756
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.4,3.21386097433286
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.45,3.25808705769839
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.5,3.28478750670574
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.55,3.32110539210806
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.6,3.37423890010016
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.65,3.45979260743928
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.7,3.54301508289078
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.75,3.59702075800614
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.8,3.71605697355808
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.85,3.80394299292646
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.9,3.91039044476618
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.95,4.14268627835411
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.975,4.51023279288384
"HHS Region 1","ili perc",2,2019-02-16,"quantile",0.99,5.02027661923866
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.01,2.13447652717047
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.025,2.15749809100418
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.05,2.1948067090736
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.1,2.37591300636738
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.15,2.44989869377907
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.2,2.55428048859198
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.25,2.61157966163734
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.3,2.65610224390042
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.35,2.708700141669
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.4,2.76382534801793
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.45,2.83394828230659
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.5,2.87530244762167
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.55,2.91199818107661
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.6,2.95977628508091
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.65,3.01656777826798
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.7,3.10248135738296
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.75,3.14553643207604
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.8,3.17114809912469
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.85,3.34618427367875
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.9,3.4389139749266
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.95,3.64911683946225
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.975,3.80776999414617
"HHS Region 1","ili perc",3,2019-02-23,"quantile",0.99,4.21439312597169
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.01,1.64375428203692
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.025,1.81916336546518
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.05,2.00124885814316
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.1,2.20437885849544
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.15,2.33866131326924
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.2,2.44499474504731
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.25,2.52573597260945
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.3,2.5855580592714
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.35,2.66001970028842
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.4,2.69048632033513
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.45,2.71444885607614
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.5,2.77027463752953
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.55,2.8103649530229
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.6,2.8403276386123
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.65,2.91924463654763
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.7,2.98857757482984
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.75,3.02643583261532
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.8,3.13872213315755
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.85,3.24038135161387
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.9,3.3901609885465
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.95,3.56461236772972
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.975,3.84897452927259
"HHS Region 1","ili perc",4,2019-03-02,"quantile",0.99,3.94230793165346
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.01,2.0553664770206
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.025,2.12095666802062
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.05,2.15127741500038
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.1,2.32873289230174
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.15,2.41208516202865
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.2,2.46777881873773
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.25,2.50195363273789
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.3,2.54214970236959
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.35,2.58283735872778
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.4,2.63000457136583
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.45,2.66913801509125
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.5,2.69407567926218
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.55,2.73243582907962
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.6,2.78051895058822
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.65,2.85157223139863
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.7,2.93388997253576
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.75,2.98944607601874
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.8,3.10634061221346
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.85,3.17344244865389
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.9,3.30584380806839
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.95,3.9274277448848
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.975,4.02775486080953
"HHS Region 10","ili perc",1,2019-02-09,"quantile",0.99,4.08692279119897
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.01,1.3460960490651
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.025,1.64544217968627
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.05,1.8462525305396
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.1,2.10467834699847
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.15,2.18112899417929
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.2,2.23185361297686
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.25,2.28561766685025
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.3,2.35482102430958
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.35,2.39873620524374
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.4,2.49181330065422
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.45,2.56071842487134
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.5,2.5986068221814
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.55,2.64731994239529
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.6,2.74352953991144
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.65,2.86441260746603
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.7,2.99258541469326
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.75,3.05947937328945
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.8,3.21856589332316
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.85,3.34825516690842
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.9,3.60658561324798
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.95,4.29778433543049
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.975,5.55072974157508
"HHS Region 10","ili perc",2,2019-02-16,"quantile",0.99,6.33758014044707
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.01,0.953360159463465
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.025,1.26024218003513
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.05,1.52585176105062
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.1,1.7058508189814
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.15,1.7998332533223
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.2,1.95351933726817
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.25,2.04954512482059
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.3,2.1017348627149
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.35,2.15286359873704
"HHS Region 10","ili perc",3,2019-02-23,"quantile",0.4,2.18503549118895
