"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.01,4.34805735621244
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.025,4.62708625908574
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.05,4.69956699813865
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.1,4.88298217308768
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.15,5.01321446579907
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.2,5.07120545288429
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.25,5.12440220494835
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.3,5.19373632723208
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.35,5.2238106212321
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.4,5.27028945007373
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.45,5.3016727414489
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.5,5.32863126004169
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.55,5.4361350191513
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.6,5.46831979354508
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.65,5.50658512802368
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.7,5.52836121305606
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.75,5.55853893501613
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.8,5.59949137605869
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.85,5.65942225621212
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.9,5.8101482430405
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.95,5.98493474626762
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.975,6.23744065926065
"HHS Region 1","ili perc",1,2018-02-17,"quantile",0.99,6.59089964693613
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.01,3.47647736342077
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.025,3.67963102206315
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.05,3.83124549585848
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.1,4.12358424352042
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.15,4.31273184884862
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.2,4.37926852709457
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.25,4.44684357714932
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.3,4.53863675693069
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.35,4.64473072528148
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.4,4.68503564855043
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.45,4.7805026053125
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.5,4.81366869062375
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.55,4.8897199365879
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.6,4.93158722685871
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.65,4.96534256570719
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.7,5.01785783141044
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.75,5.07894960348641
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.8,5.15226396654787
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.85,5.19982837912572
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.9,5.37222236462064
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.95,5.87135387859554
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.975,6.25460099457282
"HHS Region 1","ili perc",2,2018-02-24,"quantile",0.99,7.2087154533619
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.01,3.37832979185511
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.025,3.37986713239048
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.05,3.51653886412201
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.1,3.81048412550745
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.15,3.9633256100176
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.2,4.10504740199931
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.25,4.20632049578802
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.3,4.28183026063358
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.35,4.36755120838598
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.4,4.46906462956077
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.45,4.51741097624921
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.5,4.56712648775675
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.55,4.62681889414736
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.6,4.67782964358325
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.65,4.70859575380884
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.7,4.79761319262678
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.75,4.8606315867332
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.8,4.97550893127003
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.85,5.06883622006031
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.9,5.21892058732079
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.95,5.65711373828375
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.975,6.15630312192191
"HHS Region 1","ili perc",3,2018-03-03,"quantile",0.99,6.61267414834755
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.01,2.81149545965578
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.025,2.97031294070496
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.05,3.06548041010757
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.1,3.3068022543576
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.15,3.45714244573974
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.2,3.59396346666539
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.25,3.69454759578457
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.3,3.90828453116627
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.35,3.97130912984072
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.4,4.10994392292534
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.45,4.17453457030312
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.5,4.23265740284064
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.55,4.3033109774377
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.6,4.35829132880845
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.65,4.5623417148566
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.7,4.69844994717133
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.75,4.76603133644549
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.8,4.83584026192356
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.85,4.97754349441173
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.9,5.33302038993073
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.95,5.67690204849407
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.975,5.81666592871435
"HHS Region 1","ili perc",4,2018-03-10,"quantile",0.99,5.96131768306327
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.01,2.1767982039336
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.025,2.19110688028787
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.05,2.30020703389155
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.1,2.43727831078159
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.15,2.54476947895368
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.2,2.61732699546184
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.25,2.65798577263736
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.3,2.70932461513726
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.35,2.73877938138586
"HHS Region 10","ili perc",1,2018-02-17,"quantile",0.4,2.80757705640541
