"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.01,0.734368544281269
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.025,0.779684491787634
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.05,0.856822567851729
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.1,0.954096767267273
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.15,1.0048034223979
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.2,1.02920057308947
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.25,1.07055295120793
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.3,1.09513255959315
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.35,1.10519232066741
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.4,1.11799410079957
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.45,1.1415165269423
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.5,1.16089113088413
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.55,1.1719648805662
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.6,1.18686031836973
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.65,1.2028280546539
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.7,1.2258777496804
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.75,1.26518582741439
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.8,1.28133038265868
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.85,1.31496010426744
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.9,1.34657383595337
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.95,1.42780239946471
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.975,1.57239934068602
"HHS Region 1","ili perc",1,2018-05-05,"quantile",0.99,1.7396751614934
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.01,0.426091540178687
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.025,0.506996592208323
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.05,0.569749777646557
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.1,0.599547136419581
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.15,0.676225600250875
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.2,0.696933495315732
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.25,0.723803632161562
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.3,0.753161942788052
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.35,0.784339752938531
"HHS Region 1","ili perc",2,2018-05-12,"quantile",0.4,0.835245901167591
