"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.01,0.652719835229564
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.025,0.697365590465464
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.05,0.760835783271689
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.1,0.871487307780407
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.15,0.912923913202404
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.2,0.962183184684454
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.25,0.981270173042301
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.3,1.02922501458905
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.35,1.05124845023438
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.4,1.06868243835218
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.45,1.07224069096627
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.5,1.08354070334798
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.55,1.1200371418274
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.6,1.13406819386123
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.65,1.14379630325877
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.7,1.1654024328069
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.75,1.19437441821715
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.8,1.20820270685526
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.85,1.23246304135179
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.9,1.25629942306135
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.95,1.42894655854902
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.975,1.49167961920599
"HHS Region 1","ili perc",1,2018-10-20,"quantile",0.99,1.70821274365908
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.01,0.559316347364426
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.025,0.785245494264845
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.05,0.844289234372746
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.1,0.855587415274828
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.15,0.945376698921567
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.2,0.983049137331243
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.25,1.07332652254295
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.3,1.11186792320609
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.35,1.14539561446583
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.4,1.17375369152243
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.45,1.20175867952394
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.5,1.2276035003454
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.55,1.26120908777954
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.6,1.27656005345422
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.65,1.33065406355146
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.7,1.34582032013972
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.75,1.37837676687918
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.8,1.42557161953841
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.85,1.51245847713699
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.9,1.58126769669095
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.95,1.79708187237583
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.975,1.9324773240591
"HHS Region 1","ili perc",2,2018-10-27,"quantile",0.99,2.16283145193897
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.01,0.512536599339792
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.025,0.585101165563758
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.05,0.694246775247079
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.1,0.84274154469939
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.15,0.898831589080594
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.2,0.942924803453555
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.25,1.00550424633166
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.3,1.04224008377799
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.35,1.09208034425376
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.4,1.11817293610818
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.45,1.1758756748668
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.5,1.20730500120381
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.55,1.22205003805847
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.6,1.24718134955315
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.65,1.30891751538033
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.7,1.34311906052897
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.75,1.3645154462101
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.8,1.43140683812316
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.85,1.46245645013167
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.9,1.51845333596175
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.95,1.76378635842542
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.975,1.89517370932834
"HHS Region 1","ili perc",3,2018-11-03,"quantile",0.99,2.27922744286915
"HHS Region 1","ili perc",4,2018-11-10,"quantile",0.01,0.343068062900624
"HHS Region 1","ili perc",4,2018-11-10,"quantile",0.025,0.472652403113822
