"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.01,3.04033706159513
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.025,3.180761223085
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.05,3.38321373490704
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.1,3.45833295303778
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.15,3.5233244192193
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.2,3.58210630617423
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.25,3.61330860187271
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.3,3.65442308767693
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.35,3.66702753577415
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.4,3.71088064008528
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.45,3.7288946576343
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.5,3.74293565285373
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.55,3.78290484831869
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.6,3.80031251498922
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.65,3.82714163878393
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.7,3.86293523711801
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.75,3.89119278975954
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.8,3.95695736337186
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.85,4.00184367695746
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.9,4.07295781736001
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.95,4.34644783673569
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.975,4.75250655390014
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.99,5.01631196955622
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.01,2.76183126261417
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.025,2.80424410357194
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.05,2.85446546984343
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.1,3.00025651600548
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.15,3.10489706844824
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.2,3.20940557989252
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.25,3.24812579941727
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.3,3.30679049319443
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.35,3.33365334673119
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.4,3.3698299546299
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.45,3.39040335511763
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.5,3.42546097265248
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.55,3.47651021314159
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.6,3.55975295723283
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.65,3.59977304365596
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.7,3.63361347600623
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.75,3.67430591378769
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.8,3.72113416761678
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.85,3.82414866023445
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.9,3.96953312362473
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.95,4.18708507064545
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.975,4.37571413536316
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.99,4.53014842604735
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.01,2.45159994151034
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.025,2.64950276649176
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.05,2.74994991159115
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.1,2.80935518897364
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.15,2.86984669230986
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.2,2.95841665727586
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.25,3.04527369236874
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.3,3.1282549796187
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.35,3.23694191029039
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.4,3.29739680530609
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.45,3.33459788944757
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.5,3.38208429978412
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.55,3.41378205731796
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.6,3.46172912014445
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.65,3.5069132612859
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.7,3.5750832545004
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.75,3.62719528618027
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.8,3.81242059644071
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.85,3.87437915581272
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.9,4.05888459493242
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.95,4.26722104726651
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.975,4.95736132310416
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.99,5.30014128303555
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.01,2.29206374931394
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.025,2.34526464593692
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.05,2.39863772934204
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.1,2.59279740130705
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.15,2.65271385822325
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.2,2.70510866022018
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.25,2.76700203705091
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.3,2.86110957985087
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.35,2.96987619769243
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.4,3.08759766866311
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.45,3.15428206596832
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.5,3.21557818952593
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.55,3.28756956054062
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.6,3.34125408845827
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.65,3.40224454645686
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.7,3.4430536952152
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.75,3.51480859695238
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.8,3.56472970524587
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.85,3.72789717661287
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.9,3.88997658488179
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.95,4.30217820933958
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.975,4.8624467735133
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.99,5.20370333315513
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.01,2.37588464534409
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.025,2.59508730255429
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.05,2.67399479628334
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.1,2.7661772917215
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.15,2.80864532705991
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.2,2.85003776457334
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.25,2.90078246889625
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.3,2.95984265773382
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.35,2.9956648941032
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.4,3.10660957137756
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.45,3.16139452506869
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.5,3.20325062669908
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.55,3.25917779982556
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.6,3.31745357069101
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.65,3.4303215576745
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.7,3.52967748177129
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.75,3.62991550033802
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.8,3.81469583676145
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.85,3.95674720233934
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.9,4.2913673264444
