"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.01,0.630022600797836
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.025,0.725309618645888
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.05,0.73136822044637
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.1,0.810980928118733
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.15,0.843432380880344
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.2,0.877693464203752
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.25,0.89907840625995
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.3,0.921693388433754
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.35,0.945990986269321
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.4,0.956826497358556
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.45,0.983678124770409
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.5,1.00920268997279
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.55,1.02487623712049
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.6,1.03638383333757
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.65,1.08015347969925
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.7,1.09008472417429
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.75,1.12130034441198
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.8,1.13919801234031
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.85,1.17525345219376
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.9,1.27086377202532
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.95,1.37627254997543
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.975,1.48629385658183
"HHS Region 1","ili perc",1,2017-11-18,"quantile",0.99,1.72383939077311
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.01,0.683452998763471
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.025,0.836860166617459
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.05,0.851900718313648
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.1,0.896948840590394
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.15,0.95907717047831
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.2,1.01320135259699
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.25,1.03492429902106
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.3,1.05710250588525
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.35,1.0814708488949
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.4,1.10914914267088
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.45,1.17028390642117
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.5,1.19308878193729
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.55,1.21041678403232
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.6,1.24256297805291
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.65,1.27352058414277
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.7,1.29843386498478
"HHS Region 1","ili perc",2,2017-11-25,"quantile",0.75,1.33628973143813
