"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.01,1.81203534079407
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.025,1.84863770890102
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.05,1.9619038996182
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.1,2.00658121452667
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.15,2.07537999976559
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.2,2.10991006043879
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.25,2.16906008390428
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.3,2.19000870130666
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.35,2.22061777678187
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.4,2.25704151852451
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.45,2.28388907813825
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.5,2.3041411327393
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.55,2.32703449075513
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.6,2.34489982109595
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.65,2.36654815943276
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.7,2.40288201531826
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.75,2.43539791105354
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.8,2.51794916402336
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.85,2.56931891789345
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.9,2.60654613958702
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.95,2.68939878256199
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.975,2.98300083598678
"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.99,3.37027286255263
"HHS Region 1","ili perc",2,2019-12-28,"quantile",0.01,1.4477876252396
"HHS Region 1","ili perc",2,2019-12-28,"quantile",0.025,1.58686666443876
"HHS Region 1","ili perc",2,2019-12-28,"quantile",0.05,1.85521691740614
"HHS Region 1","ili perc",2,2019-12-28,"quantile",0.1,1.94091211764356
