"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.01,4.2616620995719
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.025,4.32743171924623
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.05,4.48230095942858
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.1,4.59615959576211
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.15,4.62931852620272
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.2,4.66490685851368
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.25,4.73638478505927
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.3,4.78746375408528
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.35,4.82477045002125
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.4,4.87487427874912
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.45,4.92948162256421
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.5,4.95836966476589
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.55,4.98869094488771
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.6,5.0300417965679
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.65,5.0526573298928
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.7,5.11316874588629
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.75,5.21250387280875
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.8,5.30428990544044
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.85,5.33715406074418
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.9,5.47605518005806
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.95,5.89652916576423
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.975,6.2283451877129
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.99,7.75818797356094
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.01,2.92956369113101
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.025,3.2079884599554
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.05,3.39765740610088
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.1,3.57005140839243
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.15,3.6294841729461
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.2,3.65971304557904
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.25,3.81928521450893
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.3,3.93400743431604
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.35,4.00853161504773
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.4,4.13081862631924
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.45,4.18167154730881
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.5,4.21734376300752
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.55,4.29806325042421
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.6,4.40316972136105
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.65,4.44345493943956
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.7,4.52279163814981
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.75,4.63712119102297
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.8,4.71658298701235
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.85,4.84359358164593
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.9,5.12146890115968
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.95,5.40511884598976
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.975,5.70483133083805
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.99,5.89290094572572
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.01,2.3268434287961
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.025,2.49931689877798
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.05,2.69602237522784
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.1,2.92769536494936
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.15,3.1178516283889
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.2,3.237297024138
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.25,3.3077917217321
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.3,3.38456957428021
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.35,3.47188036537034
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.4,3.56110311694579
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.45,3.62623036685038
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.5,3.67551490550278
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.55,3.71155906051166
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.6,3.79722927485188
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.65,3.93241115471197
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.7,4.0101742444447
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.75,4.12327912010508
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.8,4.32690165671266
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.85,4.5381053432851
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.9,4.64063721005582
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.95,4.90932116240926
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.975,5.25398770083335
"HHS Region 1","ili perc",3,2020-03-14,"quantile",0.99,5.53998934960432
"HHS Region 1","ili perc",4,2020-03-21,"quantile",0.01,2.01418700868247
"HHS Region 1","ili perc",4,2020-03-21,"quantile",0.025,2.07662100691587
"HHS Region 1","ili perc",4,2020-03-21,"quantile",0.05,2.23183043372808
"HHS Region 1","ili perc",4,2020-03-21,"quantile",0.1,2.50714410501669
