"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.01,3.2793090533674
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.025,3.29722843603334
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.05,3.5482472548619
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.1,3.7980562048879
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.15,3.85391080868969
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.2,3.90965783388295
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.25,3.9798308270087
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.3,4.00820631811968
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.35,4.05946388324427
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.4,4.09979894007271
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.45,4.12166161161727
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.5,4.14372242244554
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.55,4.16193357915463
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.6,4.18076772183409
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.65,4.21554796572973
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.7,4.2535536290167
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.75,4.30908318440906
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.8,4.37682993633306
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.85,4.42465795379185
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.9,4.56276849484599
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.95,4.69970675021873
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.975,5.19606907139518
"HHS Region 1","ili perc",1,2020-01-04,"quantile",0.99,5.32781561446117
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.01,3.60028350432813
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.025,3.73551760023844
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.05,3.92506684446483
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.1,4.03159839136927
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.15,4.1529797188997
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.2,4.21894637349728
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.25,4.36132577307883
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.3,4.43961686849689
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.35,4.51753769710131
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.4,4.56416667726942
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.45,4.64563229531745
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.5,4.68427067212538
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.55,4.72862490367793
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.6,4.78518006963968
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.65,4.83437211892367
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.7,4.92759438265738
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.75,5.00906324710632
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.8,5.12298225210998
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.85,5.28195126557344
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.9,5.33412981742701
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.95,5.692905719908
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.975,6.44315345469682
"HHS Region 1","ili perc",2,2020-01-11,"quantile",0.99,7.10025149920099
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.01,4.11554802541778
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.025,4.13115983378428
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.05,4.27493813631834
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.1,4.41785008178919
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.15,4.75644894282181
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.2,4.87266427304928
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.25,4.98930670032227
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.3,5.08184221318902
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.35,5.15684798237802
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.4,5.21878486949069
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.45,5.33049952978009
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.5,5.43976420903394
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.55,5.50609801017279
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.6,5.59654116318746
"HHS Region 1","ili perc",3,2020-01-18,"quantile",0.65,5.61449319464653
