"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.01,1.25547296646041
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.025,1.50290223145521
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.05,1.59862437611757
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.1,1.75217237760924
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.15,1.79820499935534
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.2,1.82569125080661
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.25,1.86845130815294
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.3,1.87765496132386
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.35,1.92488272054212
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.4,1.96400401220884
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.45,2.00354746878009
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.5,2.04613521991911
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.55,2.08363300234614
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.6,2.09904551010324
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.65,2.11347986961696
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.7,2.12998484746926
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.75,2.1615292059255
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.8,2.22357104341539
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.85,2.23727637517283
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.9,2.33060292840403
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.95,2.40388003257272
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.975,2.68104891403403
"HHS Region 1","ili perc",1,2018-12-29,"quantile",0.99,2.85366328488201
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.01,1.29125156726784
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.025,1.35949592196614
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.05,1.49132039535663
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.1,1.5734830990179
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.15,1.66278760156704
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.2,1.70307823693888
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.25,1.73133892119668
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.3,1.75793020867503
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.35,1.81226312762793
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.4,1.84560343392025
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.45,1.88765694533593
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.5,1.90115891542136
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.55,1.91733082566947
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.6,1.94143506897496
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.65,2.01425779284994
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.7,2.050242756898
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.75,2.08372545598168
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.8,2.10500334441377
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.85,2.22919289962986
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.9,2.32306341092785
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.95,2.45362313095622
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.975,2.63520646557987
"HHS Region 1","ili perc",2,2019-01-05,"quantile",0.99,2.69870064942965
"HHS Region 1","ili perc",3,2019-01-12,"quantile",0.01,1.21147011560406
"HHS Region 1","ili perc",3,2019-01-12,"quantile",0.025,1.22261544922276
"HHS Region 1","ili perc",3,2019-01-12,"quantile",0.05,1.35575878524565
"HHS Region 1","ili perc",3,2019-01-12,"quantile",0.1,1.45785482855384
