"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.01,1.20646657168512
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.025,1.34360156151199
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.05,1.43027158996146
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.1,1.53036671469018
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.15,1.57129601626056
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.2,1.62550812071183
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.25,1.66558402408321
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.3,1.7102773465385
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.35,1.7572873643237
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.4,1.78354203294545
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.45,1.830542643322
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.5,1.85093457820563
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.55,1.87526468285026
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.6,1.8969163705764
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.65,1.94552498299632
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.7,1.95905034771996
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.75,1.9952562641191
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.8,2.03887855555652
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.85,2.07724051987499
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.9,2.15926526490306
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.95,2.48849627507815
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.975,2.66058472149469
"HHS Region 1","ili perc",1,2018-12-15,"quantile",0.99,2.68302084890947
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.01,1.11525672974105
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.025,1.17972685372836
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.05,1.23739989087133
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.1,1.34868695491907
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.15,1.39870674080914
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.2,1.47697235396118
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.25,1.56002633354005
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.3,1.59927394439975
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.35,1.66306020325609
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.4,1.69287016554474
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.45,1.74366230299865
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.5,1.76905423881191
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.55,1.81426839858398
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.6,1.90302514786083
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.65,1.92320842739287
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.7,1.98083683591967
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.75,2.02282476602692
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.8,2.10600032608991
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.85,2.26438830584976
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.9,2.35558410605828
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.95,2.4608875570347
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.975,2.61917849856803
"HHS Region 1","ili perc",2,2018-12-22,"quantile",0.99,3.03593236750919
"HHS Region 1","ili perc",3,2018-12-29,"quantile",0.01,0.85270823734111
