"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.01,1.27326047296564
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.025,1.3714715035233
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.05,1.51915104722855
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.1,1.53833644732534
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.15,1.58496382814201
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.2,1.6158637893916
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.25,1.64428666333363
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.3,1.68303225810483
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.35,1.70623032717006
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.4,1.73615393940498
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.45,1.76205570242008
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.5,1.79272092809513
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.55,1.81276023708088
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.6,1.8298001309272
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.65,1.84900952157821
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.7,1.87725261562021
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.75,1.89009513772956
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.8,1.93300579895025
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.85,1.97410992145336
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.9,2.03156480023977
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.95,2.16919789321251
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.975,2.22689276434479
"HHS Region 1","ili perc",1,2018-03-31,"quantile",0.99,2.62513145564518
"HHS Region 1","ili perc",2,2018-04-07,"quantile",0.01,0.951261567199716
"HHS Region 1","ili perc",2,2018-04-07,"quantile",0.025,1.0124135193278
"HHS Region 1","ili perc",2,2018-04-07,"quantile",0.05,1.03433298742652
