"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.01,1.58099554627381
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.025,1.60235519558567
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.05,1.64701943975495
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.1,1.75494214329957
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.15,1.80054441616083
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.2,1.82966533415593
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.25,1.84978885418153
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.3,1.87432539220193
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.35,1.91173579468399
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.4,1.92208591649934
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.45,1.95212849571046
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.5,1.98473702635217
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.55,2.01475425854675
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.6,2.03801136783694
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.65,2.08314801595828
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.7,2.09762132890435
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.75,2.11693591202919
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.8,2.13590665409275
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.85,2.16722450696045
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.9,2.21110183677648
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.95,2.40155881385978
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.975,2.62716244833019
"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.99,3.28460832223589
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.01,1.07281643004452
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.025,1.11377737508978
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.05,1.24015244964174
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.1,1.38170183518209
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.15,1.45678914616034
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.2,1.48636195800936
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.25,1.50665674845668
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.3,1.56573753539021
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.35,1.63801924122557
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.4,1.65309043142739
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.45,1.68079718886248
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.5,1.74670664662072
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.55,1.76115688071551
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.6,1.78832945404242
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.65,1.81681629178938
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.7,1.85414927216783
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.75,1.88692169947977
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.8,1.94986977954792
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.85,2.03461560494991
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.9,2.112976709717
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.95,2.32410022688705
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.975,2.45229716837935
"HHS Region 1","ili perc",2,2018-03-31,"quantile",0.99,2.62606769377853
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.01,0.692683380776866
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.025,0.832182515324763
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.05,0.958217170620159
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.1,1.06339960271554
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.15,1.10956821196924
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.2,1.13730408912133
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.25,1.18498934764485
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.3,1.27497976953979
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.35,1.32225923461447
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.4,1.39597039669425
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.45,1.43770158399303
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.5,1.47507429784209
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.55,1.49488073251937
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.6,1.52919799686222
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.65,1.57518972916885
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.7,1.64037412663674
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.75,1.68952360033675
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.8,1.71960635864064
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.85,1.77831014960617
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.9,1.84745737221994
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.95,2.02096870469147
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.975,2.11743126022838
"HHS Region 1","ili perc",3,2018-04-07,"quantile",0.99,2.45351753944072
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.01,0.60794992912365
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.025,0.62335664602952
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.05,0.727697951022416
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.1,0.784570631866085
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.15,0.819550470710605
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.2,0.918430329072853
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.25,1.00248357943172
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.3,1.02524045304893
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.35,1.06260575521341
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.4,1.12244255511093
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.45,1.15779809896336
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.5,1.20261238038231
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.55,1.25780769942629
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.6,1.29596429809906
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.65,1.33114403284418
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.7,1.3524351204338
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.75,1.39851618257771
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.8,1.44191362461351
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.85,1.53099178782036
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.9,1.57823197365537
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.95,1.75575989631022
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.975,1.9292632143126
"HHS Region 1","ili perc",4,2018-04-14,"quantile",0.99,2.057781914101
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.01,0.694033554216856
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.025,0.949827469921729
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.05,1.00272739567379
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.1,1.10147770354626
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.15,1.13767522126361
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.2,1.16308122249817
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.25,1.20486051916738
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.3,1.25258267880943
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.35,1.27352651820329
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.4,1.32865558912551
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.45,1.36214168752779
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.5,1.38501075056069
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.55,1.42272795724263
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.6,1.4874685871881
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.65,1.51726063180219
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.7,1.54691436825192
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.75,1.57978218012443
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.8,1.6842606962937
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.85,1.79716553002195
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.9,2.07455900832032
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.95,2.23630707321537
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.975,2.38413727200081
"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.99,2.55419009778923
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.01,0.395162562957949
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.025,0.487451133193961
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.05,0.577583897285901
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.1,0.656307231539156
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.15,0.780212422950732
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.2,0.854145072032641
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.25,0.897957677646209
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.3,0.958249694829008
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.35,1.01027722833087
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.4,1.04314264044075
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.45,1.12977601955764
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.5,1.15701628732754
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.55,1.19407389606714
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.6,1.22968747082168
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.65,1.35869322041765
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.7,1.42187734254207
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.75,1.5196918372437
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.8,1.62489356673492
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.85,1.80252070099803
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.9,2.03121297603751
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.95,2.27644627432326
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.975,2.69487521951964
"HHS Region 10","ili perc",2,2018-03-31,"quantile",0.99,2.94893301376222
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.01,0.267586773496194
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.025,0.340563606939242
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.05,0.364373568492868
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.1,0.458299635266743
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.15,0.524860124713227
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.2,0.60911609354411
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.25,0.69055171379837
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.3,0.78999595105811
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.35,0.859061653313438
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.4,0.932225261217684
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.45,1.00520498142576
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.5,1.04686936284916
"HHS Region 10","ili perc",3,2018-04-07,"quantile",0.55,1.07619669065672
