"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.01,1.34016482983428
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.025,1.44386236468316
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.05,1.58507345425156
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.1,1.86370513533909
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.15,2.00512642045081
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.2,2.08749452084848
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.25,2.17736955325841
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.3,2.26986641801542
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.35,2.35626415451398
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.4,2.44040594270949
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.45,2.52747665793859
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.5,2.61782152601761
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.55,2.70479507446101
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.6,2.84291395569321
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.65,2.99721691383223
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.7,3.09628043029824
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.75,3.18888206374895
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.8,3.28789987537882
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.85,3.45761932470174
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.9,3.86459621014053
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.95,4.3974569298462
2019-03-23,"HHS Region 1","ili perc",1,2019-03-30,"quantile",0.975,4.94603857528549
