"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.01,0.664598602063568
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.025,0.731048932444567
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.05,0.799788275001298
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.1,0.900862901253751
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.15,0.956550645906239
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.2,1.00781588575385
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.25,1.04338012502249
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.3,1.07894436429113
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.35,1.11519736341193
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.4,1.15244992644514
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.45,1.18970248947835
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.5,1.22696713727639
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.55,1.26423640175966
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.6,1.30247749157745
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.65,1.36380203098904
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.7,1.43315497181618
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.75,1.51908136064078
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.8,1.62753629614074
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.85,1.73002742331274
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.9,1.8372277203982
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.95,1.9774365651965
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.975,2.09974244726152
2018-11-10,"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.99,3.10719575239376
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.01,0.430233807614653
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.025,0.532732329914111
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.05,0.618899048814657
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.1,0.709462883524777
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.15,0.769657819125031
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.2,0.821076914437571
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.25,0.863576292431221
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.3,0.906322252933644
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.35,0.95054647814811
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.4,0.994770703362577
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.45,1.03126668279872
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.5,1.0667262892721
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.55,1.10303055807979
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.6,1.15219227913895
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.65,1.20145682723998
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.7,1.25435204431808
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.75,1.31296566742566
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.8,1.41043579031491
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.85,1.53834299833459
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.9,1.68395178360488
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.95,2.06126320454997
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.975,2.57041867707017
2018-11-10,"HHS Region 10","ili perc",1,2018-11-17,"quantile",0.99,3.60683189151364
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.01,1.38148875481948
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.025,1.57007140864228
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.05,1.74936751819612
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.1,1.93023787954113
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.15,2.05751841464174
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.2,2.19957961831531
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.25,2.30708698661109
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.3,2.40648545211143
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.35,2.47620088963255
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.4,2.54176289774368
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.45,2.6069072521414
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.5,2.69158883838842
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.55,2.8156490990018
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.6,2.93200437382905
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.65,3.02704148206885
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.7,3.12700609207882
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.75,3.26165713698022
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.8,3.38928201781184
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.85,3.57555475329947
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.9,3.92147633218506
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.95,4.51798179739892
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.975,5.11583440351621
2018-11-10,"HHS Region 2","ili perc",1,2018-11-17,"quantile",0.99,5.65804358720657
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.01,1.03142197540578
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.025,1.11407204332693
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.05,1.2215601458519
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.1,1.33298858441893
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.15,1.42027564256456
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.2,1.4929989801958
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.25,1.54967122749239
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.3,1.60349419000199
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.35,1.64494085755697
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.4,1.68638752511195
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.45,1.7307701176024
2018-11-10,"HHS Region 3","ili perc",1,2018-11-17,"quantile",0.5,1.77658854137188
