"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.01,0.990498871251696
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.025,1.35920176632582
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.05,1.50644541112277
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.1,1.61747329793293
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.15,1.7332228732417
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.2,1.82552952559328
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.25,1.88283636686905
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.3,1.9340638216503
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.35,1.98269197347905
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.4,2.02791053228515
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.45,2.07124489280399
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.5,2.11261461167497
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.55,2.15010940774057
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.6,2.18760420380617
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.65,2.22968359430294
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.7,2.27402720642172
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.75,2.32458930605515
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.8,2.3839431474518
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.85,2.4686095501113
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.9,2.60620639352921
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.95,2.95934204832311
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.975,3.4373677546083
2019-04-13,"HHS Region 1","ili perc",1,2019-04-20,"quantile",0.99,4.29430904331899
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.01,0.190618916935966
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.025,0.390406599652689
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.05,0.536276897978451
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.1,0.633444415347136
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.15,0.705532198245709
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.2,0.752999126324279
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.25,0.80046629591915
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.3,0.847957822063578
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.35,0.895449348208006
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.4,0.938635092139145
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.45,0.981364531538986
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.5,1.03629470471728
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.55,1.1006041779154
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.6,1.15939076609305
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.65,1.21520065991028
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.7,1.26436045076139
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.75,1.31585911244017
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.8,1.37352307089505
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.85,1.50131933574811
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.9,1.70240467672622
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.95,1.97765247498269
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.975,2.4170790574138
2019-04-13,"HHS Region 10","ili perc",1,2019-04-20,"quantile",0.99,2.99181399208382
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.01,0.907051257207978
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.025,1.60066041461638
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.05,1.97169318965514
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.1,2.14229637265284
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.15,2.26602932727211
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.2,2.37066894235672
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.25,2.46827266071802
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.3,2.57299740836245
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.35,2.6685120046009
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.4,2.77092428018602
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.45,2.8936855956784
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.5,3.00313271000744
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.55,3.11445285876743
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.6,3.23203907928523
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.65,3.32576972731365
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.7,3.40364838539644
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.75,3.49127673334402
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.8,3.63569610081252
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.85,3.82252910691278
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.9,4.04236071693777
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.95,4.47780132549416
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.975,5.3122887404296
2019-04-13,"HHS Region 2","ili perc",1,2019-04-20,"quantile",0.99,6.24378142892029
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.01,1.17129879041694
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.025,1.25386164025572
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.05,1.35957988064953
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.1,1.49550629641243
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.15,1.58012828315577
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.2,1.63499281465784
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.25,1.68094495961214
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.3,1.71934180146464
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.35,1.75238614876176
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.4,1.78543049605889
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.45,1.82926269425021
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.5,1.88160233324038
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.55,1.93696236842226
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.6,1.99395955781073
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.65,2.04659877966564
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.7,2.09872140553677
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.75,2.18516058352054
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.8,2.2670915250573
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.85,2.3592689733093
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.9,2.48974731287489
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.95,2.69297473254664
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.975,2.98497775019133
2019-04-13,"HHS Region 3","ili perc",1,2019-04-20,"quantile",0.99,3.48144039579294
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.01,0.788749995804809
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.025,1.21937491934945
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.05,1.29821930110647
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.1,1.36838527397484
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.15,1.4387009454165
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.2,1.50394203391929
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.25,1.53208649461359
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.3,1.56023095530788
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.35,1.58837541600218
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.4,1.63122229082096
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.45,1.68441485108891
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.5,1.73557061665708
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.55,1.7858822999672
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.6,1.83127542849937
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.65,1.87475004255309
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.7,1.93281672407693
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.75,2.00816503657721
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.8,2.06574724501113
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.85,2.12850013531936
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.9,2.19884472081168
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.95,2.32628322592932
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.975,2.60430408981135
2019-04-13,"HHS Region 4","ili perc",1,2019-04-20,"quantile",0.99,2.68723661189998
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.01,1.11862576586216
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.025,1.17939023778741
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.05,1.30942059434932
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.1,1.40297186482103
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.15,1.45539377087408
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.2,1.50669638038747
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.25,1.55161085508244
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.3,1.5965253297774
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.35,1.63813566954157
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.4,1.67946896216709
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.45,1.71999895157756
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.5,1.7597361111307
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.55,1.79947327068384
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.6,1.83985961836737
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.65,1.88025468685344
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.7,1.92222975549269
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.75,1.9657156215861
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.8,2.01600468263595
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.85,2.0916421784644
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.9,2.17464569488277
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.95,2.33868753735878
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.975,2.51004999122069
2019-04-13,"HHS Region 5","ili perc",1,2019-04-20,"quantile",0.99,2.65931242177921
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.01,1.73986380752928
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.025,1.9833837431682
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.05,2.15652965809435
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.1,2.40734165872811
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.15,2.54942443988074
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.2,2.65593674540132
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.25,2.75686341674874
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.3,2.85349800730547
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.35,2.94184120536974
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.4,3.02241042349773
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.45,3.09512916598476
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.5,3.16033256332436
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.55,3.22528429536171
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.6,3.29069284720313
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.65,3.36074335645976
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.7,3.43874880412202
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.75,3.5315734487416
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.8,3.64753220682419
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.85,3.80152730457418
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.9,4.0460078421797
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.95,4.4678128346561
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.975,4.81702425500721
2019-04-13,"HHS Region 6","ili perc",1,2019-04-20,"quantile",0.99,5.51350190814633
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.01,0.85814145591714
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.025,1.05118490204147
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.05,1.16722140767047
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.1,1.31128432615082
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.15,1.39110621007488
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.2,1.46623021091918
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.25,1.53472038994757
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.3,1.59820310834087
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.35,1.63695914273047
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.4,1.67499489541847
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.45,1.71831084324137
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.5,1.77175919817707
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.55,1.8262773969222
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.6,1.88199417479434
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.65,1.96749562132955
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.7,2.06825571033195
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.75,2.14243453791752
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.8,2.20597430255096
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.85,2.29294012572384
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.9,2.47105497876008
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.95,2.65123474064661
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.975,2.84659938837329
2019-04-13,"HHS Region 7","ili perc",1,2019-04-20,"quantile",0.99,3.29443916391724
2019-04-13,"HHS Region 8","ili perc",1,2019-04-20,"quantile",0.01,0.715314517165994
