"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2020-01-04,1,2020-01-11,2.98262870676673,0.01,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.02725865690441,0.025,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.14214687306574,0.05,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.33320525018925,0.1,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.37864495386838,0.15,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.46454452406381,0.2,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.57172262837127,0.25,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.61814505796649,0.3,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.67587182948121,0.35,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.7200040384528,0.4,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.75824637959831,0.45,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.7645173647761,0.5,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.78939642979363,0.55,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.80863012474177,0.6,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.86400608741391,0.65,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.88773257711186,0.7,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.90629210247306,0.75,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,3.955956915077,0.8,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,4.06979334764747,0.85,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,4.14555213208546,0.9,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,4.2443984960332,0.95,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,4.54219517124032,0.975,"ili perc","quantile"
"HHS Region 1",2020-01-04,1,2020-01-11,4.69996834541948,0.99,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,2.72291356135642,0.01,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,2.76501651683559,0.025,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,2.80400318114507,0.05,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.01385557423084,0.1,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.1409295203732,0.15,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.22697579903992,0.2,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.29401905911808,0.25,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.37486678046906,0.3,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.42129975115981,0.35,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.45446057796081,0.4,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.5045416986317,0.45,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.6071037515475,0.5,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.63076773798667,0.55,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.67883339627888,0.6,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.7346737193573,0.65,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.76818368560953,0.7,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.80901729529631,0.75,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,3.86381064530091,0.8,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,4.00404014280024,0.85,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,4.08078606137388,0.9,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,4.20393366556201,0.95,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,4.84063747896893,0.975,"ili perc","quantile"
"HHS Region 1",2020-01-04,2,2020-01-18,5.13885447266523,0.99,"ili perc","quantile"
"HHS Region 1",2020-01-04,3,2020-01-25,2.43850792635625,0.01,"ili perc","quantile"
