"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.01,0.691844028825031
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.025,0.831308435506913
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.05,0.902088381136829
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.1,0.980873058202954
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.15,1.0246414020353
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.2,1.05516011829037
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.25,1.09122765841005
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.3,1.12590234477057
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.35,1.14120510119969
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.4,1.17424592682281
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.45,1.19316111420604
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.5,1.22443918120317
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.55,1.24655522991305
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.6,1.25854476198013
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.65,1.28471219673782
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.7,1.33024712190029
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.75,1.35246405957299
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.8,1.39044724595787
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.85,1.41908053772713
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.9,1.46574518806264
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.95,1.49902798632283
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.975,1.61240697269989
"HHS Region 1","ili perc",1,2018-11-03,"quantile",0.99,1.7795799229432
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.01,0.714630428929755
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.025,0.741742489361773
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.05,0.770770780174992
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.1,0.869001238663669
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.15,0.952979083963001
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.2,0.965540610130742
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.25,0.993349576451887
"HHS Region 1","ili perc",2,2018-11-10,"quantile",0.3,1.02363561587536
