"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2019-12-14,1,2019-12-21,1.80154561848109,0.01,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,1.8673561329082,0.025,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,1.89885912432439,0.05,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.03523829620157,0.1,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.07988950026667,0.15,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.11195608939059,0.2,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.13359275318,0.25,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.18370559001904,0.3,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.19546973584333,0.35,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.22908601376279,0.4,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.23888473502206,0.45,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.27283852996868,0.5,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.30308573367582,0.55,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.33210324773698,0.6,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.3585982434998,0.65,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.38622482574269,0.7,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.43098916663642,0.75,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.47363014247953,0.8,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.57984549346035,0.85,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.64829843773683,0.9,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,2.79102630450405,0.95,"ili perc","quantile"
"HHS Region 1",2019-12-14,1,2019-12-21,3.23577710421427,0.975,"ili perc","quantile"
