"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.01,0.917670099540266
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.025,0.974436115979679
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.05,1.0854554679167
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.1,1.15264245237142
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.15,1.19766051360922
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.2,1.25613806281208
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.25,1.29957445501141
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.3,1.33035455509784
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.35,1.3460369474604
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.4,1.36550828265066
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.45,1.38941084714004
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.5,1.44199593741532
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.55,1.46660660113518
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.6,1.49081750831793
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.65,1.50687819292422
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.7,1.51434584392003
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.75,1.55473647571723
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.8,1.60458114215636
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.85,1.68732590365058
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.9,1.71226963485992
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.95,1.86431494233223
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.975,1.90576980833248
"HHS Region 1","ili perc",1,2019-11-16,"quantile",0.99,2.10861490380327
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.01,0.957362767149279
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.025,0.98502850725117
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.05,1.01692850766221
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.1,1.22573179067802
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.15,1.28285423412786
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.2,1.34008441784694
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.25,1.36709007754634
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.3,1.39012070938691
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.35,1.41983763577023
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.4,1.48806655154567
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.45,1.539746862485
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.5,1.58113313842567
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.55,1.61687145715122
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.6,1.64625630566954
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.65,1.70599112374767
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.7,1.75756311170372
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.75,1.80030216019518
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.8,1.85846821868861
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.85,1.9380168413911
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.9,2.0301149608991
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.95,2.255765297973
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.975,2.57972166019218
"HHS Region 1","ili perc",2,2019-11-23,"quantile",0.99,2.73236839687711
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.01,0.628502584757937
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.025,1.06876143080736
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.05,1.0941572827721
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.1,1.24825668175149
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.15,1.37599209014679
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.2,1.45875805261732
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.25,1.52478203667085
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.3,1.5821037809723
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.35,1.65158865259526
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.4,1.67914742651184
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.45,1.73157238065269
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.5,1.76194463560094
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.55,1.80729896298638
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.6,1.84686116205706
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.65,1.86674560060962
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.7,1.92757631652953
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.75,1.94752474095177
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.8,1.98202185716114
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.85,2.10971100763594
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.9,2.2740809875314
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.95,2.40405746695351
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.975,2.57783673944039
"HHS Region 1","ili perc",3,2019-11-30,"quantile",0.99,2.68025610840107
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.01,0.815115232959772
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.025,0.919226024694197
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.05,1.19338840762318
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.1,1.27274728295748
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.15,1.36069014387977
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.2,1.46822416165548
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.25,1.53779378741141
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.3,1.57810639159088
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.35,1.67514083938894
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.4,1.79501471197906
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.45,1.83480423056292
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.5,1.9036216799571
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.55,1.98271388499065
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.6,2.05235808083687
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.65,2.09430460342341
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.7,2.14241132399776
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.75,2.20826281122793
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.8,2.29520885414947
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.85,2.40413336041727
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.9,2.5060835420504
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.95,3.07556439251462
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.975,3.3734631891771
"HHS Region 1","ili perc",4,2019-12-07,"quantile",0.99,3.52988766443428
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.01,0.882578523137269
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.025,0.927632904345128
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.05,1.04404057931506
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.1,1.14048124343256
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.15,1.19040155626412
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.2,1.25185017291046
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.25,1.30975716510727
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.3,1.36055540394396
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.35,1.40137677497076
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.4,1.47076620319087
"HHS Region 10","ili perc",1,2019-11-16,"quantile",0.45,1.51971104010507
