"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.01,1.0129833051376
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.025,1.05292526756918
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.05,1.14181975367481
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.1,1.22205537884959
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.15,1.24399453993898
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.2,1.25817070552949
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.25,1.30611940788712
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.3,1.36219674358095
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.35,1.39529795412855
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.4,1.41011700153734
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.45,1.45440872436673
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.5,1.46751733814883
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.55,1.48763455536403
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.6,1.53176587144072
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.65,1.54210761450643
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.7,1.57998583152429
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.75,1.60319754866295
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.8,1.67232079916937
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.85,1.75448267987328
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.9,1.78305669331517
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.95,1.9781488332787
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.975,2.61384855475719
"HHS Region 1","ili perc",1,2017-12-09,"quantile",0.99,2.94731639915568
"HHS Region 1","ili perc",2,2017-12-16,"quantile",0.01,0.771412713662968
"HHS Region 1","ili perc",2,2017-12-16,"quantile",0.025,0.845022580719191
"HHS Region 1","ili perc",2,2017-12-16,"quantile",0.05,0.940122268384723
"HHS Region 1","ili perc",2,2017-12-16,"quantile",0.1,0.993396301642
"HHS Region 1","ili perc",2,2017-12-16,"quantile",0.15,1.06624382547736
