"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.01,3.13725086050305
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.025,3.15507431884425
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.05,3.23648906805288
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.1,3.3311075619191
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.15,3.47965720245045
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.2,3.51048281637403
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.25,3.58276937220185
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.3,3.62900432353586
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.35,3.70325264111916
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.4,3.75897346266557
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.45,3.81174659287178
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.5,3.83550560407194
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.55,3.85335567069745
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.6,3.87526068309957
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.65,3.90242321486296
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.7,3.99858647262137
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.75,4.04094032351564
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.8,4.09340058273665
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.85,4.19506935835179
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.9,4.2841439167659
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.95,4.42357953489058
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.975,4.51573732783969
"HHS Region 1","ili perc",1,2019-02-23,"quantile",0.99,4.57646294337445
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.01,3.119605725263
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.025,3.19071984425903
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.05,3.36285277246282
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.1,3.55660089335461
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.15,3.60675459327774
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.2,3.68989154261834
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.25,3.74972140695522
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.3,3.78883099731544
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.35,3.82845656008668
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.4,3.89294803484984
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.45,3.99712467995784
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.5,4.07833959767761
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.55,4.16163508950997
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.6,4.2238739569371
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.65,4.26813803860493
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.7,4.33441462196401
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.75,4.46316574660047
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.8,4.53084309325032
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.85,4.70965696246396
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.9,4.80509594058918
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.95,5.006570973145
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.975,5.17943762814328
"HHS Region 1","ili perc",2,2019-03-02,"quantile",0.99,5.3918127178935
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.01,2.9215512220617
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.025,2.98842629094023
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.05,3.28112777543371
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.1,3.43206430974048
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.15,3.66317863979372
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.2,3.71065968985183
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.25,3.84767714138683
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.3,3.98547203328277
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.35,4.07112764942356
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.4,4.18525571396751
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.45,4.27352478002173
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.5,4.31277739201929
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.55,4.33894087115746
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.6,4.4887376872578
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.65,4.54171311033563
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.7,4.58387051965002
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.75,4.68411019139657
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.8,4.85256654528996
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.85,5.02482351644081
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.9,5.33797629516451
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.95,5.49734749947922
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.975,5.82111801007743
"HHS Region 1","ili perc",3,2019-03-09,"quantile",0.99,6.04771741085246
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.01,2.85746952791836
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.025,2.94710268681751
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.05,3.1905912862769
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.1,3.45400333399133
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.15,3.56246414964271
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.2,3.77721316233972
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.25,3.89187452656462
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.3,3.95132591352931
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.35,4.07640779908017
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.4,4.27052689463223
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.45,4.36814600974848
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.5,4.50969859570448
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.55,4.55356207577764
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.6,4.7086324346962
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.65,4.79481613318695
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.7,4.89736127179403
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.75,4.99537532577042
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.8,5.10383861429674
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.85,5.40158695140423
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.9,5.68219392774852
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.95,6.14672631898113
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.975,6.3135319080799
"HHS Region 1","ili perc",4,2019-03-16,"quantile",0.99,7.13736481051587
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.01,2.59597662417682
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.025,2.79730009575223
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.05,2.96796604265292
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.1,3.20191717577939
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.15,3.32784268898092
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.2,3.3791156962288
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.25,3.45520550015993
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.3,3.47594414911755
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.35,3.56784183115656
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.4,3.61742477386863
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.45,3.67515318220178
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.5,3.72381097437557
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.55,3.79172745045899
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.6,3.83329904370894
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.65,3.90378081532949
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.7,4.09196397829774
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.75,4.14896719723173
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.8,4.21785792407034
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.85,4.32890106464734
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.9,4.56724172917682
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.95,4.85932733258138
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.975,4.98101578628669
"HHS Region 10","ili perc",1,2019-02-23,"quantile",0.99,4.99553664731878
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.01,2.37155876243423
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.025,2.60067146998315
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.05,3.068472916648
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.1,3.35206289841541
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.15,3.44906206758445
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.2,3.58708098626656
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.25,3.72828958151642
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.3,3.78824606158622
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.35,3.84291831272016
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.4,3.91257231670602
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.45,4.01028302032417
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.5,4.10537790279773
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.55,4.22006960036778
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.6,4.36349585118113
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.65,4.40254104692346
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.7,4.44122958908902
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.75,4.49776152034218
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.8,4.55860724385813
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.85,4.71649527257792
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.9,4.85527683335166
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.95,5.59242016394747
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.975,5.79615289100167
"HHS Region 10","ili perc",2,2019-03-02,"quantile",0.99,5.99284168847759
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.01,2.16172704484996
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.025,2.46529834582123
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.05,2.63522715370491
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.1,3.17586127992118
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.15,3.54240244416023
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.2,3.6589125775482
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.25,3.78747238161768
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.3,3.89808252533328
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.35,3.96265973160521
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.4,4.14777346500944
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.45,4.22448766334464
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.5,4.28808749859777
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.55,4.3752737375866
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.6,4.52719327412849
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.65,4.67442873119709
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.7,4.81361792392308
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.75,5.12163970557924
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.8,5.27814007676955
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.85,5.62004672217687
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.9,5.9226303598864
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.95,6.64797377039446
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.975,6.92384360228593
"HHS Region 10","ili perc",3,2019-03-09,"quantile",0.99,7.59564699443535
