"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-11-11,1,2017-11-18,0.765724774671084,0.01,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,0.826344092721898,0.025,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,0.867461492347799,0.05,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,0.910267046323355,0.1,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,0.93532516313766,0.15,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,0.958348799901814,0.2,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,0.986898200696567,0.25,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.00491267536541,0.3,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.04398507757552,0.35,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.05004677265095,0.4,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.07930708803852,0.45,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.10416160005664,0.5,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.122721399033,0.55,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.13077232150023,0.6,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.15443435080101,0.65,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.17772253514127,0.7,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.18821616780929,0.75,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.22443711227492,0.8,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.2620043175861,0.85,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.28457221491373,0.9,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.3955949739562,0.95,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.64383538380316,0.975,"ili perc","quantile"
"HHS Region 1",2017-11-11,1,2017-11-18,1.88046166978424,0.99,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.655886423349453,0.01,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.716233928184744,0.025,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.758510925867913,0.05,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.821303962319108,0.1,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.888590681868128,0.15,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.934912601169283,0.2,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.961186124415027,0.25,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.975391621387409,0.3,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,0.998361898873068,0.35,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.01219318590505,0.4,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.03513882005374,0.45,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.05570750028248,0.5,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.07060747160585,0.55,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.12541075286254,0.6,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.15266457878849,0.65,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.19720842761562,0.7,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.21152948822767,0.75,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.27283018459962,0.8,"ili perc","quantile"
"HHS Region 1",2017-11-11,2,2017-11-25,1.32737896994724,0.85,"ili perc","quantile"
