"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2020-02-08,1,2020-02-15,5.56120726505835,0.01,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,5.58966738673322,0.025,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,5.72659849272288,0.05,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,5.96851067545162,0.1,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.1193070408558,0.15,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.24898221483301,0.2,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.43360492515756,0.25,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.48154643205575,0.3,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.51251609915746,0.35,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.56181892733578,0.4,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.6073746373692,0.45,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.64851333004396,0.5,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.67707365389028,0.55,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.73028426503709,0.6,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.76906884428786,0.65,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.8179727407806,0.7,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.84550802570772,0.75,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,6.90121533206445,0.8,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,7.05253366322119,0.85,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,7.23582046325748,0.9,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,7.3281376081479,0.95,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,7.58713843685047,0.975,"ili perc","quantile"
"HHS Region 1",2020-02-08,1,2020-02-15,7.75562522098355,0.99,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,4.53458662852823,0.01,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,4.69022249472039,0.025,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,4.8604747399058,0.05,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.16720623427695,0.1,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.29494900290662,0.15,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.40120231568905,0.2,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.61276918353728,0.25,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.66245830545845,0.3,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.78858421477308,0.35,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.83465369598115,0.4,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.88227550975039,0.45,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.91942830207983,0.5,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,5.96503906956164,0.55,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.0226584373737,0.6,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.18604887400639,0.65,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.30026296547512,0.7,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.36124395439006,0.75,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.45468624152756,0.8,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.51582229887819,0.85,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.71054832433079,0.9,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,6.91586257565856,0.95,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,7.46162651179625,0.975,"ili perc","quantile"
"HHS Region 1",2020-02-08,2,2020-02-22,7.81913948222413,0.99,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,3.768524339177,0.01,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,3.86236817233487,0.025,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.02806840451823,0.05,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.12108126433621,0.1,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.44159326045966,0.15,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.55266025902691,0.2,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.73916269495376,0.25,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.86211709474226,0.3,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,4.98249337768573,0.35,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.08212516622237,0.4,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.23351159549762,0.45,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.30340384752616,0.5,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.43009841878713,0.55,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.50938702937764,0.6,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.57820720283856,0.65,"ili perc","quantile"
"HHS Region 1",2020-02-08,3,2020-02-29,5.71502647038669,0.7,"ili perc","quantile"
