"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2017-10-21,1,2017-10-28,0.391142196653211,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.433075229853394,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.52691978464133,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.58442815537275,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.592790001893162,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.624303316194928,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.652662354839752,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.711184422611797,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.730254573437188,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.737705828509182,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.749126529840306,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.764852684202437,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.778036022081256,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.789783045477529,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.797884143773516,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.806415106536813,0.7,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.817766046389497,0.75,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.854590373822627,0.8,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.875481810474551,0.85,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.904401079576476,0.9,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.955826917077969,0.95,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,0.987237303321133,0.975,"ili perc","quantile"
"HHS Region 1",2017-10-21,1,2017-10-28,1.00645803961001,0.99,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.193221752076669,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.25759216595536,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.328358963532744,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.450545494057405,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.507542084042471,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.534661018327283,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.556976159107448,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.568932614673088,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.578353656989694,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.601558634223932,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.626344509403704,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.648539818766313,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.6715522688218,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.684586354991948,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.710356168798683,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.755118543862298,0.7,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.773710862160693,0.75,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.790846733393523,0.8,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.823590301565961,0.85,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.889967102364339,0.9,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,0.949884936689466,0.95,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.07634522481042,0.975,"ili perc","quantile"
"HHS Region 1",2017-10-21,2,2017-11-04,1.93674964872892,0.99,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.148242617815134,0.01,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.175161602389422,0.025,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.289179473297342,0.05,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.375874286675472,0.1,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.411581822017206,0.15,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.424708607843767,0.2,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.473259610066832,0.25,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.502781594000178,0.3,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.534027372538779,0.35,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.556932924564446,0.4,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.575182632647223,0.45,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.604396847990976,0.5,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.633757980176871,0.55,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.672479286197728,0.6,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.700139506458952,0.65,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.739992549546818,0.7,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.784824000095163,0.75,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.803716926970758,0.8,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.853550974751635,0.85,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,0.932989146451889,0.9,"ili perc","quantile"
"HHS Region 1",2017-10-21,3,2017-11-11,1.10206748528564,0.95,"ili perc","quantile"
