"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.01,3.71850613048355
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.025,3.86134400630688
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.05,4.05446617901487
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.1,4.29313980261685
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.15,4.34152194447835
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.2,4.4049063467407
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.25,4.54005018530083
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.3,4.57754328797451
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.35,4.64337176513743
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.4,4.69784046883987
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.45,4.74524204235853
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.5,4.77658373670403
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.55,4.81664714662399
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.6,4.86671680158944
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.65,4.94765277514605
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.7,5.00644221585552
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.75,5.06234975094426
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.8,5.12194415651118
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.85,5.1737336219235
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.9,5.21176275959076
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.95,5.43353069045589
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.975,5.67950929574199
"HHS Region 1","ili perc",1,2020-02-29,"quantile",0.99,5.90607436700646
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.01,2.64617457627564
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.025,3.08471679648343
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.05,3.36893869316161
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.1,3.56613837613572
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.15,3.66252534906777
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.2,3.75601040875369
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.25,3.85074654262263
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.3,3.90735462792333
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.35,3.96562470394807
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.4,4.01089626709058
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.45,4.13654173851928
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.5,4.23198516109385
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.55,4.27586018487229
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.6,4.32482362445261
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.65,4.39327099755624
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.7,4.44204193651813
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.75,4.48044064196558
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.8,4.54587982346014
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.85,4.65168597641689
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.9,4.85611245220806
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.95,5.08965434820152
"HHS Region 1","ili perc",2,2020-03-07,"quantile",0.975,5.26311614064049
