"location","origin_date","horizon","target_end_date","value","output_type_id","target","output_type"
"HHS Region 1",2020-01-18,1,2020-01-25,3.54900348104737,0.01,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,3.61722329833927,0.025,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,3.72528741359148,0.05,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,3.92157254230761,0.1,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.06456103143102,0.15,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.23279064577348,0.2,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.2989600539791,0.25,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.33414592061348,0.3,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.38209524017903,0.35,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.43281522129475,0.4,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.46285770034115,0.45,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.49292096401018,0.5,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.54533609138278,0.55,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.56945262770176,0.6,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.63867234996971,0.65,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.68789697926369,0.7,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.75282938394786,0.75,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.78863209189936,0.8,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.8769129898583,0.85,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,4.9821917077392,0.9,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,5.28899280986817,0.95,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,5.35540571882099,0.975,"ili perc","quantile"
"HHS Region 1",2020-01-18,1,2020-01-25,5.38555640482697,0.99,"ili perc","quantile"
"HHS Region 1",2020-01-18,2,2020-02-01,3.18810525648179,0.01,"ili perc","quantile"
"HHS Region 1",2020-01-18,2,2020-02-01,3.33916376027836,0.025,"ili perc","quantile"
"HHS Region 1",2020-01-18,2,2020-02-01,3.59066554470337,0.05,"ili perc","quantile"
"HHS Region 1",2020-01-18,2,2020-02-01,3.88935137672634,0.1,"ili perc","quantile"
"HHS Region 1",2020-01-18,2,2020-02-01,4.07882772601973,0.15,"ili perc","quantile"
