"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.01,1.03809245825356
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.025,1.11675079338197
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.05,1.14536471323794
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.1,1.28716568668288
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.15,1.35527575084935
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.2,1.38229280229689
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.25,1.42944171957286
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.3,1.45505828751562
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.35,1.48637152608442
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.4,1.51851266405284
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.45,1.52995592579458
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.5,1.54744130549463
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.55,1.57262544022858
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.6,1.58812907982845
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.65,1.61785683903585
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.7,1.64577733540936
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.75,1.68271104734997
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.8,1.70518700989056
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.85,1.76420431322115
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.9,1.80713983811555
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.95,1.88900739065637
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.975,2.05043762934737
"HHS Region 1","ili perc",1,2017-12-02,"quantile",0.99,2.26080343644954
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.01,0.797904339685698
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.025,0.853983604013324
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.05,1.0676586194633
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.1,1.15025833225735
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.15,1.19880007437675
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.2,1.24742370166081
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.25,1.28895002261255
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.3,1.32978527863956
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.35,1.35313103484873
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.4,1.39977548664765
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.45,1.43611365493302
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.5,1.48111490693908
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.55,1.51198259881194
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.6,1.53853327366615
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.65,1.56078882536569
"HHS Region 1","ili perc",2,2017-12-09,"quantile",0.7,1.61224088816118
