"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.01,2.7413637441921
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.025,2.78734522667357
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.05,2.86729797176482
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.1,2.91366241010828
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.15,2.99929592035884
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.2,3.05528970130878
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.25,3.11454547547292
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.3,3.1589623375364
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.35,3.18434835205143
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.4,3.21265001259741
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.45,3.24625898970877
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.5,3.28791456934877
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.55,3.33564579807798
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.6,3.39181619884582
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.65,3.41090635556013
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.7,3.44410584094256
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.75,3.49545961500583
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.8,3.56473631973463
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.85,3.60398212132552
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.9,3.71682837416131
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.95,3.89846301353578
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.975,4.13727901674575
"HHS Region 1","ili perc",1,2019-01-26,"quantile",0.99,4.26614918985467
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.01,2.03597182338631
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.025,2.25770065938507
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.05,2.46366449231945
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.1,2.72785892513857
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.15,2.79637824785523
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.2,2.85714217247459
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.25,2.93940227099153
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.3,3.01435907076909
"HHS Region 1","ili perc",2,2019-02-02,"quantile",0.35,3.04072639389132
