"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.01,3.17059043921133
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.025,3.19342210525134
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.05,3.27844419037681
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.1,3.49023767916092
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.15,3.60028757653616
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.2,3.73417360935709
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.25,3.77618895329329
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.3,3.81137304927079
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.35,3.88133586530387
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.4,3.93126971912277
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.45,3.9466365537907
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.5,3.99380882528845
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.55,4.02756331857023
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.6,4.06535480939976
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.65,4.13093289080934
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.7,4.18843166462346
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.75,4.24642590752896
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.8,4.34383728063151
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.85,4.37705169731971
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.9,4.49320835339505
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.95,4.60668828248622
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.975,5.43038637727493
"HHS Region 1","ili perc",1,2019-02-16,"quantile",0.99,6.1154211428346
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.01,3.19144187715026
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.025,3.37229453809658
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.05,3.63843448994685
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.1,3.78176677856724
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.15,3.87534313183617
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.2,4.06835516367628
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.25,4.17698985277209
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.3,4.2173870456481
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.35,4.26090128269544
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.4,4.31227714876087
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.45,4.36421135934151
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.5,4.41124520899962
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.55,4.483609698711
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.6,4.52273693097555
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.65,4.61032891598851
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.7,4.70671236321249
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.75,4.77363640495497
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.8,4.90246533859305
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.85,4.94445889069142
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.9,5.17161571753609
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.95,5.59753383648084
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.975,6.43551620305315
"HHS Region 1","ili perc",2,2019-02-23,"quantile",0.99,6.53775467828747
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.01,3.3132872418806
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.025,3.34549812857353
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.05,3.5775120440651
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.1,3.80812012470248
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.15,4.0308994169086
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.2,4.10255514085518
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.25,4.19827969367378
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.3,4.28403032059862
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.35,4.35516416865089
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.4,4.55737244262578
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.45,4.62758498446567
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.5,4.70893018681253
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.55,4.81233204111607
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.6,4.85542575894802
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.65,4.92998821362046
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.7,5.03342232070895
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.75,5.13309998742371
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.8,5.26506821320965
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.85,5.45782500474553
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.9,5.72708706523362
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.95,6.31781737124886
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.975,6.51512558028061
"HHS Region 1","ili perc",3,2019-03-02,"quantile",0.99,6.56734670050386
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.01,3.15950536688068
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.025,3.57479704509429
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.05,3.62665670910602
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.1,3.8429692945954
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.15,3.98865440070377
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.2,4.05112187500495
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.25,4.19855507221341
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.3,4.40250186650391
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.35,4.53221177810533
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.4,4.67768519479921
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.45,4.80924864342272
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.5,4.88503987747982
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.55,5.06762725769656
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.6,5.10568830673261
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.65,5.17002220729024
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.7,5.27772937411941
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.75,5.42935925817698
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.8,5.69897231553931
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.85,5.96248351535067
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.9,6.37579450268816
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.95,7.75379388833467
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.975,7.96063073464896
"HHS Region 1","ili perc",4,2019-03-09,"quantile",0.99,8.16451195352266
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.01,2.30561953144512
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.025,2.36827050066915
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.05,2.44471209331561
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.1,2.76779457336201
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.15,2.87432599024958
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.2,2.98929465792914
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.25,3.07446229679062
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.3,3.15846144230053
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.35,3.22458566287015
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.4,3.26693868055012
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.45,3.33230379344416
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.5,3.35837186920548
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.55,3.39825194519145
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.6,3.43454521265615
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.65,3.51724404821905
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.7,3.57253046839339
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.75,3.67213509436919
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.8,3.76267073585848
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.85,3.82014046611625
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.9,4.00141752408881
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.95,4.31015226572207
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.975,4.82660531432412
"HHS Region 10","ili perc",1,2019-02-16,"quantile",0.99,5.0974130933444
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.01,2.40494428794339
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.025,2.82857149499306
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.05,3.05502403295902
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.1,3.24127122201311
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.15,3.38939677787797
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.2,3.49583593140558
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.25,3.53317725598807
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.3,3.59964389132089
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.35,3.75355981768907
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.4,3.812647238129
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.45,3.91627453638393
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.5,4.03358007385117
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.55,4.08924280639155
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.6,4.15400034775913
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.65,4.24749819223111
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.7,4.33123159256497
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.75,4.40498072273084
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.8,4.60485884474634
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.85,4.80604038644547
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.9,4.99254038971436
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.95,5.29511498681467
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.975,6.01266052716305
"HHS Region 10","ili perc",2,2019-02-23,"quantile",0.99,6.43303788627039
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.01,2.08182385296125
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.025,2.37308158221085
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.05,3.20445242459671
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.1,3.34609909990001
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.15,3.5118025390077
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.2,3.69726831175225
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.25,3.7816600509657
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.3,3.92544175536936
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.35,4.08302508922391
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.4,4.11669894354162
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.45,4.23288802280274
"HHS Region 10","ili perc",3,2019-03-02,"quantile",0.5,4.37268645104096
