"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.01,2.34275359773398
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.025,2.52594848602599
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.05,2.59924015965593
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.1,2.73420143185973
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.15,2.81476342360102
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.2,2.94177523646634
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.25,2.97018734669542
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.3,3.02922443973452
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.35,3.05130132456834
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.4,3.07604769093518
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.45,3.09555226203517
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.5,3.1427314462881
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.55,3.18231342099263
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.6,3.20866129656785
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.65,3.26025777796873
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.7,3.28663458180773
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.75,3.31674389519147
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.8,3.3537091813309
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.85,3.42741885502125
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.9,3.53804243454494
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.95,3.5838208744879
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.975,3.87666558660593
"HHS Region 1","ili perc",1,2018-01-06,"quantile",0.99,4.04926709293713
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.01,2.18579780802213
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.025,2.41019124892561
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.05,2.55343698123432
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.1,2.70655813635014
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.15,2.79821803474517
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.2,2.8771587354689
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.25,2.98533635296055
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.3,3.01411648321464
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.35,3.09256472978771
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.4,3.13235217076711
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.45,3.1825948754173
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.5,3.26628648654325
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.55,3.29022839854696
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.6,3.33828752630733
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.65,3.4255334747283
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.7,3.50641184852241
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.75,3.56949482422619
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.8,3.69260405844957
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.85,3.81258221602348
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.9,3.89348533377772
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.95,4.41767467287242
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.975,4.99594602030105
"HHS Region 1","ili perc",2,2018-01-13,"quantile",0.99,5.57277938259237
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.01,2.01123020184315
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.025,2.09906770376055
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.05,2.23020952172965
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.1,2.52541371048193
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.15,2.61952813448483
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.2,2.7249290968894
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.25,2.84271870019302
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.3,2.90436830333488
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.35,2.9416564732593
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.4,3.04141679965452
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.45,3.09562161715792
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.5,3.17156495080661
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.55,3.2489359228533
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.6,3.34078816124386
"HHS Region 1","ili perc",3,2018-01-20,"quantile",0.65,3.43352562299001
