"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.01,0.766952858483075
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.025,0.826043332496019
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.05,0.896504313946081
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.1,1.0760236324503
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.15,1.13522099361786
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.2,1.16741202960417
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.25,1.22289303571128
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.3,1.24149144163414
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.35,1.25190179546684
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.4,1.27663353717382
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.45,1.29069047002323
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.5,1.31411379347523
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.55,1.32058888004205
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.6,1.33472233719687
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.65,1.3635659563416
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.7,1.38257454897255
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.75,1.3978791592371
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.8,1.42379855586085
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.85,1.47844535853192
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.9,1.57750696243038
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.95,1.60916933176861
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.975,1.68131359582595
"HHS Region 1","ili perc",1,2018-11-17,"quantile",0.99,1.81784994657939
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.01,0.586409961952252
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.025,0.807605663132817
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.05,0.827649678354598
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.1,0.951412649254181
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.15,0.998139460209314
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.2,1.07409976517419
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.25,1.13992619567348
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.3,1.21484223864891
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.35,1.23790486172305
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.4,1.29128991677844
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.45,1.30799330308753
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.5,1.33027658256352
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.55,1.34711041438679
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.6,1.36989742746231
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.65,1.42225447959278
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.7,1.45174165903658
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.75,1.5169551273444
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.8,1.56377736977073
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.85,1.59739792338974
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.9,1.698156056774
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.95,1.79590365269771
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.975,1.92794192572785
"HHS Region 1","ili perc",2,2018-11-24,"quantile",0.99,1.94383884274363
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.01,0.684972127180556
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.025,0.708243402505572
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.05,0.76652417113975
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.1,0.876519662119779
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.15,0.932419533522837
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.2,0.984109208717287
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.25,1.05648628716334
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.3,1.11579706959361
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.35,1.16072194993621
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.4,1.19759253581908
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.45,1.21883018638465
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.5,1.26839954646093
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.55,1.34267812061678
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.6,1.39304020080249
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.65,1.46476895802927
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.7,1.48027256960765
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.75,1.5102237359525
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.8,1.56177165290637
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.85,1.6140214343617
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.9,1.68662049780923
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.95,1.80892749385601
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.975,1.96721347082899
"HHS Region 1","ili perc",3,2018-12-01,"quantile",0.99,2.14477982498758
"HHS Region 1","ili perc",4,2018-12-08,"quantile",0.01,0.388049469589286
"HHS Region 1","ili perc",4,2018-12-08,"quantile",0.025,0.48882429587088
