"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.01,1.42191420438528
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.025,1.45396922126143
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.05,1.48673725672154
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.1,1.59558709987197
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.15,1.68929784372956
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.2,1.71085151438157
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.25,1.78668194322022
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.3,1.82550046022962
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.35,1.84411713117162
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.4,1.86843262865215
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.45,1.88944195676984
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.5,1.92258692260069
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.55,1.93461883926715
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.6,1.94765197720293
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.65,1.9829628492102
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.7,2.00333160073196
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.75,2.06847689239101
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.8,2.12091337640363
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.85,2.14872064746043
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.9,2.22641324224859
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.95,2.43125249546695
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.975,2.62708721488165
"HHS Region 1","ili perc",1,2018-04-07,"quantile",0.99,2.93195096163362
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.01,0.809570389570369
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.025,0.866323967668591
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.05,0.982423922011324
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.1,1.08155335034346
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.15,1.22018847579694
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.2,1.32328100502014
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.25,1.37839209602417
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.3,1.40231228174636
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.35,1.44840606552871
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.4,1.48216282464004
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.45,1.56175333192007
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.5,1.6017357445573
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.55,1.64073748934282
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.6,1.67854182239654
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.65,1.76017774794393
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.7,1.80450051355989
"HHS Region 1","ili perc",2,2018-04-14,"quantile",0.75,1.82925792054914
