"location","target","horizon","target_end_date","output_type","output_type_id","value"
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.01,2.60648155236723
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.025,2.829510889827
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.05,2.90418188374104
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.1,3.0565951269671
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.15,3.16654957586013
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.2,3.2321437373878
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.25,3.2642745280247
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.3,3.29337012892648
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.35,3.31049554696106
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.4,3.34844216537226
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.45,3.39510199856435
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.5,3.43946518541805
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.55,3.49978139868178
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.6,3.53290947582575
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.65,3.55972560568094
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.7,3.58141877091213
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.75,3.61394523387909
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.8,3.70433167016611
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.85,3.73876227604379
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.9,3.80095025905556
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.95,4.07747871944356
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.975,4.2024309804103
"HHS Region 1","ili perc",1,2019-01-05,"quantile",0.99,4.33207087706073
"HHS Region 1","ili perc",2,2019-01-12,"quantile",0.01,2.49367494061041
"HHS Region 1","ili perc",2,2019-01-12,"quantile",0.025,2.51087974759087
