"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.01,0.123717342141242
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.025,0.188212663615104
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.05,0.280423923621575
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.1,0.434302108685965
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.15,0.564755093506495
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.2,0.681796520267018
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.25,0.790241663571625
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.3,0.89335813049025
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.35,0.993429172338592
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.4,1.09209501968873
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.45,1.19057027516327
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.5,1.28978933104504
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.55,1.39052624990856
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.6,1.49352251480573
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.65,1.59965526115977
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.7,1.71068613733846
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.75,1.82874972019357
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.8,1.95749666930372
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.85,2.1030784121651
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.9,2.28542228146906
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.95,2.55659186361729
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.975,2.79966354731455
2018-03-17,"HHS Region 1","ili perc",1,2018-03-24,"quantile",0.99,3.16910936892375
2018-03-17,"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.01,0.142511299399022
2018-03-17,"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.025,0.23492566420991
2018-03-17,"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.05,0.372971929211858
2018-03-17,"HHS Region 10","ili perc",1,2018-03-24,"quantile",0.1,0.612422055575295
