"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.01,0.231591991510422
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.025,0.416394631153812
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.05,0.628484695741374
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.1,0.920738551934475
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.15,1.13724039492811
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.2,1.31796459637421
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.25,1.4773021594748
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.3,1.62439051505831
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.35,1.76459731967637
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.4,1.90242861886284
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.45,2.04213803102707
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.5,2.18769857887076
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.55,2.34669862698483
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.6,2.52758646168177
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.65,2.74909732879237
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.7,3.04095991340269
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.75,3.43105925780874
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.8,3.91736163170357
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.85,4.51605725499002
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.9,5.12643969069211
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.95,7.57265492928496
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.975,8.28175205961338
2017-01-28,"HHS Region 1","ili perc",1,2017-02-04,"quantile",0.99,8.75543648384778
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.01,0.340261992385654
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.025,0.568916432515006
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.05,0.804988603219824
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.1,1.10625420724104
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.15,1.32570224121902
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.2,1.51146172044791
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.25,1.67917063218075
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.3,1.83826119929959
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.35,1.99399604050098
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.4,2.15027475463532
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.45,2.30992040902335
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.5,2.47633289433423
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.55,2.65272482491387
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.6,2.84412758742885
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.65,3.06041422669105
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.7,3.32267708106491
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.75,3.68272783011825
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.8,4.18846832756132
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.85,4.68521632754551
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.9,5.19463951254887
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.95,7.79738212884312
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.975,8.54895250641641
2017-01-28,"HHS Region 10","ili perc",1,2017-02-04,"quantile",0.99,9.0375112681448
2017-01-28,"HHS Region 2","ili perc",1,2017-02-04,"quantile",0.01,0.293994888990917
2017-01-28,"HHS Region 2","ili perc",1,2017-02-04,"quantile",0.025,0.556061051170003
2017-01-28,"HHS Region 2","ili perc",1,2017-02-04,"quantile",0.05,0.87534083963261
2017-01-28,"HHS Region 2","ili perc",1,2017-02-04,"quantile",0.1,1.33201258137808
2017-01-28,"HHS Region 2","ili perc",1,2017-02-04,"quantile",0.15,1.68497303259845
