"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.01,0.380500158973553
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.025,0.488880777532368
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.05,0.583170225488694
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.1,0.700361825860829
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.15,0.779147201125161
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.2,0.846895209976695
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.25,0.909771400049956
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.3,0.96817376059361
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.35,1.02711789995895
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.4,1.08671084666509
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.45,1.15169429438793
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.5,1.221988093718
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.55,1.30292942227296
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.6,1.40980943813066
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.65,1.57276361204859
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.7,1.80762688898366
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.75,2.0475026804789
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.8,2.28763965983486
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.85,2.50761377897879
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.9,2.73997087065101
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.95,6.12340484841761
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.975,6.48179561149522
2019-12-14,"HHS Region 1","ili perc",1,2019-12-21,"quantile",0.99,6.75421908158894
2019-12-14,"HHS Region 10","ili perc",1,2019-12-21,"quantile",0.01,0.33545359935433
2019-12-14,"HHS Region 10","ili perc",1,2019-12-21,"quantile",0.025,0.516722627238018
2019-12-14,"HHS Region 10","ili perc",1,2019-12-21,"quantile",0.05,0.697022268295444
2019-12-14,"HHS Region 10","ili perc",1,2019-12-21,"quantile",0.1,0.92081809910227
2019-12-14,"HHS Region 10","ili perc",1,2019-12-21,"quantile",0.15,1.08284542797042
2019-12-14,"HHS Region 10","ili perc",1,2019-12-21,"quantile",0.2,1.21752641698323
