"origin_date","location","target","horizon","target_end_date","output_type","output_type_id","value"
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.01,0.281141685810287
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.025,0.349669783729218
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.05,0.42094867222941
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.1,0.50402682765891
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.15,0.541147669018866
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.2,0.578268510378822
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.25,0.610235238009584
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.3,0.634923779338961
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.35,0.659612320668339
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.4,0.684300861997717
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.45,0.71057166726632
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.5,0.739605746028625
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.55,0.768639824790929
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.6,0.797673903553233
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.65,0.83834701264976
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.7,0.880033807721676
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.75,0.925517800662018
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.8,0.974492285255849
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.85,1.03726425385772
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.9,1.14756738957125
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.95,1.44682944864072
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.975,5.85412660473397
2017-10-28,"HHS Region 1","ili perc",1,2017-11-04,"quantile",0.99,10.7566506418936
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.01,0.187298816289926
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.025,0.274587137520928
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.05,0.369689864518749
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.1,0.49832603819751
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.15,0.590255633645696
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.2,0.668283988538061
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.25,0.740293548493282
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.3,0.808844109255012
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.35,0.875242831644016
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.4,0.942480539109441
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.45,1.01090308948817
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.5,1.0831878801979
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.55,1.16115746427809
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.6,1.24591570765525
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.65,1.34011318507208
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.7,1.44648283286637
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.75,1.56734049779594
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.8,1.70752684958246
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.85,1.89075234955184
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.9,2.21167139909618
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.95,2.85799876402148
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.975,3.18359587235235
2017-10-28,"HHS Region 10","ili perc",1,2017-11-04,"quantile",0.99,3.62011962020465
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.01,0.547076633507563
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.025,0.677692157384023
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.05,0.805720862973068
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.1,0.942001485353669
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.15,1.02804910238848
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.2,1.09439416100624
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.25,1.14745209306144
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.3,1.19928370886398
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.35,1.24947726643967
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.4,1.29964786951794
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.45,1.36043770680135
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.5,1.43179508212887
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.55,1.53749182535207
2017-10-28,"HHS Region 2","ili perc",1,2017-11-04,"quantile",0.6,1.72014340110049
